Ans	Guess	Size	DistRatio	Dist	I	J
0	0	743.5	0.772024	574	418-f-1.cpp	520-f-2.cpp
0	0	731	0.797538	583	418-f-1.cpp	520-f-3.cpp
0	0	731	0.797538	583	418-f-1.cpp	520-f-4.cpp
0	0	740	0.775676	574	418-f-1.cpp	520-f-5.cpp
0	0	740	0.775676	574	418-f-1.cpp	520-f-6.cpp
0	0	741.5	0.772758	573	418-f-1.cpp	520-f-7.cpp
0	0	741.5	0.772758	573	418-f-1.cpp	520-f-8.cpp
0	0	740	0.775676	574	418-f-1.cpp	520-f-9.cpp
0	0	604.5	1.23077	744	418-f-1.cpp	jury-f-1.java
0	0	471.5	2	943	418-f-1.cpp	k42-f-2.cpp
0	0	471.5	2	943	418-f-1.cpp	k42-f-3.cpp
0	0	471.5	2	943	418-f-1.cpp	k42-f-4.cpp
0	0	627.5	0.559363	351	518-f-1.cpp	520-f-1.cpp
0	0	620.5	0.570508	354	518-f-1.cpp	520-f-10.cpp
0	0	625.5	0.56275	352	518-f-1.cpp	520-f-11.cpp
0	0	624	0.573718	358	518-f-1.cpp	520-f-2.cpp
0	0	611.5	0.598528	366	518-f-1.cpp	520-f-3.cpp
0	0	611.5	0.598528	366	518-f-1.cpp	520-f-4.cpp
0	0	620.5	0.570508	354	518-f-1.cpp	520-f-5.cpp
0	0	620.5	0.570508	354	518-f-1.cpp	520-f-6.cpp
0	0	622	0.567524	353	518-f-1.cpp	520-f-7.cpp
0	0	622	0.567524	353	518-f-1.cpp	520-f-8.cpp
0	0	620.5	0.570508	354	518-f-1.cpp	520-f-9.cpp
0	0	485	1.08041	524	518-f-1.cpp	jury-f-1.java
0	0	352	2	704	518-f-1.cpp	k42-f-2.cpp
0	0	352	2	704	518-f-1.cpp	k42-f-3.cpp
0	0	352	2	704	518-f-1.cpp	k42-f-4.cpp
1	1	544	0.128676	70	520-f-1.cpp	520-f-10.cpp
1	1	549	0.140255	77	520-f-1.cpp	520-f-11.cpp
1	1	547.5	0.0840183	46	520-f-1.cpp	520-f-2.cpp
1	1	535	0.145794	78	520-f-1.cpp	520-f-3.cpp
1	1	535	0.145794	78	520-f-1.cpp	520-f-4.cpp
1	1	544	0.128676	70	520-f-1.cpp	520-f-5.cpp
1	1	544	0.128676	70	520-f-1.cpp	520-f-6.cpp
1	1	545.5	0.133822	73	520-f-1.cpp	520-f-7.cpp
1	1	545.5	0.133822	73	520-f-1.cpp	520-f-8.cpp
1	1	544	0.128676	70	520-f-1.cpp	520-f-9.cpp
0	0	408.5	0.915545	374	520-f-1.cpp	jury-f-1.java
0	0	275.5	2	551	520-f-1.cpp	k42-f-2.cpp
0	0	275.5	2	551	520-f-1.cpp	k42-f-3.cpp
0	0	275.5	2	551	520-f-1.cpp	k42-f-4.cpp
0	0	133	2	266	jury-f-1.java	k42-f-2.cpp
0	0	133	2	266	jury-f-1.java	k42-f-3.cpp
0	0	133	2	266	jury-f-1.java	k42-f-4.cpp
1	0	0	nan	0	k42-f-2.cpp	k42-f-3.cpp
1	0	0	nan	0	k42-f-2.cpp	k42-f-4.cpp
1	0	0	nan	0	k42-f-3.cpp	k42-f-4.cpp
