Ans	Guess	Size	DistRatio	Dist	I	J
0	0	355.5	0.62166	221	513-h-1.py	524-h-1.cs
0	0	279.5	0.59034	165	513-h-1.py	601-h-1.cpp
0	0	538	0.988848	532	513-h-1.py	603-h-1.java
0	0	346.5	0.574315	199	513-h-1.py	605-h-1.c
0	0	323	0.603715	195	513-h-1.py	605-h-10.c
0	0	323	0.603715	195	513-h-1.py	605-h-11.c
0	0	345.5	0.570188	197	513-h-1.py	605-h-2.c
0	0	345.5	0.570188	197	513-h-1.py	605-h-3.c
0	0	345.5	0.570188	197	513-h-1.py	605-h-4.c
0	0	346.5	0.571429	198	513-h-1.py	605-h-5.c
0	0	346.5	0.571429	198	513-h-1.py	605-h-6.c
0	0	346.5	0.571429	198	513-h-1.py	605-h-7.c
0	0	347	0.573487	199	513-h-1.py	605-h-8.c
0	0	323	0.603715	195	513-h-1.py	605-h-9.c
0	0	284.5	0.56239	160	513-h-1.py	606-h-1.cpp
0	0	283	0.650177	184	513-h-1.py	guest-h-1.cpp
0	0	287	0.658537	189	513-h-1.py	guest-h-2.cpp
0	0	292.5	0.635897	186	513-h-1.py	guest-h-3.cpp
0	0	358.5	0.630404	226	514-h-1.cpp	515-h-1.py
0	0	328.5	0.608828	200	514-h-1.cpp	518-h-1.py
0	0	374	0.534759	200	514-h-1.cpp	524-h-1.cs
0	0	298	0.506711	151	514-h-1.cpp	601-h-1.cpp
0	0	556.5	0.927224	516	514-h-1.cpp	603-h-1.java
0	0	365	0.578082	211	514-h-1.cpp	605-h-1.c
0	0	341.5	0.57101	195	514-h-1.cpp	605-h-10.c
0	0	341.5	0.57101	195	514-h-1.cpp	605-h-11.c
0	0	364	0.576923	210	514-h-1.cpp	605-h-2.c
0	0	364	0.576923	210	514-h-1.cpp	605-h-3.c
0	0	364	0.576923	210	514-h-1.cpp	605-h-4.c
0	0	365	0.569863	208	514-h-1.cpp	605-h-5.c
0	0	365	0.569863	208	514-h-1.cpp	605-h-6.c
0	0	365	0.569863	208	514-h-1.cpp	605-h-7.c
0	0	365.5	0.569083	208	514-h-1.cpp	605-h-8.c
0	0	341.5	0.57101	195	514-h-1.cpp	605-h-9.c
0	0	303	0.607261	184	514-h-1.cpp	606-h-1.cpp
0	0	301.5	0.656716	198	514-h-1.cpp	guest-h-1.cpp
0	0	305.5	0.628478	192	514-h-1.cpp	guest-h-2.cpp
0	0	311	0.620579	193	514-h-1.cpp	guest-h-3.cpp
0	0	346	0.528902	183	515-h-1.py	518-h-1.py
0	0	391.5	0.63857	250	515-h-1.py	524-h-1.cs
0	0	315.5	0.729002	230	515-h-1.py	601-h-1.cpp
0	0	574	0.909408	522	515-h-1.py	603-h-1.java
0	0	382.5	0.67451	258	515-h-1.py	605-h-1.c
0	0	359	0.671309	241	515-h-1.py	605-h-10.c
0	0	359	0.671309	241	515-h-1.py	605-h-11.c
0	0	381.5	0.676278	258	515-h-1.py	605-h-2.c
0	0	381.5	0.676278	258	515-h-1.py	605-h-3.c
0	0	381.5	0.676278	258	515-h-1.py	605-h-4.c
0	0	382.5	0.677124	259	515-h-1.py	605-h-5.c
0	0	382.5	0.677124	259	515-h-1.py	605-h-6.c
0	0	382.5	0.677124	259	515-h-1.py	605-h-7.c
0	0	383	0.67624	259	515-h-1.py	605-h-8.c
0	0	359	0.671309	241	515-h-1.py	605-h-9.c
0	0	320.5	0.723869	232	515-h-1.py	606-h-1.cpp
0	0	319	0.76489	244	515-h-1.py	guest-h-1.cpp
0	0	323	0.752322	243	515-h-1.py	guest-h-2.cpp
0	0	328.5	0.733638	241	515-h-1.py	guest-h-3.cpp
0	0	361.5	0.650069	235	518-h-1.py	524-h-1.cs
0	0	285.5	0.630473	180	518-h-1.py	601-h-1.cpp
0	0	544	0.96875	527	518-h-1.py	603-h-1.java
0	0	352.5	0.649645	229	518-h-1.py	605-h-1.c
0	0	329	0.647416	213	518-h-1.py	605-h-10.c
0	0	329	0.647416	213	518-h-1.py	605-h-11.c
0	0	351.5	0.648649	228	518-h-1.py	605-h-2.c
0	0	351.5	0.648649	228	518-h-1.py	605-h-3.c
0	0	351.5	0.648649	228	518-h-1.py	605-h-4.c
0	0	352.5	0.652482	230	518-h-1.py	605-h-5.c
0	0	352.5	0.652482	230	518-h-1.py	605-h-6.c
0	0	352.5	0.652482	230	518-h-1.py	605-h-7.c
0	0	353	0.654391	231	518-h-1.py	605-h-8.c
0	0	329	0.647416	213	518-h-1.py	605-h-9.c
0	0	290.5	0.60241	175	518-h-1.py	606-h-1.cpp
0	0	289	0.67474	195	518-h-1.py	guest-h-1.cpp
0	0	293	0.675768	198	518-h-1.py	guest-h-2.cpp
0	0	298.5	0.663317	198	518-h-1.py	guest-h-3.cpp
0	0	331	0.722054	239	524-h-1.cs	601-h-1.cpp
0	0	589.5	0.736217	434	524-h-1.cs	603-h-1.java
0	0	398	0.540201	215	524-h-1.cs	605-h-1.c
0	0	374.5	0.635514	238	524-h-1.cs	605-h-10.c
0	0	374.5	0.635514	238	524-h-1.cs	605-h-11.c
0	0	397	0.539043	214	524-h-1.cs	605-h-2.c
0	0	397	0.539043	214	524-h-1.cs	605-h-3.c
0	0	397	0.539043	214	524-h-1.cs	605-h-4.c
0	0	398	0.535176	213	524-h-1.cs	605-h-5.c
0	0	398	0.535176	213	524-h-1.cs	605-h-6.c
0	0	398	0.535176	213	524-h-1.cs	605-h-7.c
0	0	398.5	0.534504	213	524-h-1.cs	605-h-8.c
0	0	374.5	0.635514	238	524-h-1.cs	605-h-9.c
0	0	336	0.657738	221	524-h-1.cs	606-h-1.cpp
0	0	334.5	0.801196	268	524-h-1.cs	guest-h-1.cpp
0	0	338.5	0.791728	268	524-h-1.cs	guest-h-2.cpp
0	0	344	0.758721	261	524-h-1.cs	guest-h-3.cpp
0	0	513.5	1.11587	573	601-h-1.cpp	603-h-1.java
0	0	322	0.689441	222	601-h-1.cpp	605-h-1.c
0	0	298.5	0.656616	196	601-h-1.cpp	605-h-10.c
0	0	298.5	0.656616	196	601-h-1.cpp	605-h-11.c
0	0	321	0.688474	221	601-h-1.cpp	605-h-2.c
0	0	321	0.688474	221	601-h-1.cpp	605-h-3.c
0	0	321	0.688474	221	601-h-1.cpp	605-h-4.c
0	0	322	0.680124	219	601-h-1.cpp	605-h-5.c
0	0	322	0.680124	219	601-h-1.cpp	605-h-6.c
0	0	322	0.680124	219	601-h-1.cpp	605-h-7.c
0	0	322.5	0.682171	220	601-h-1.cpp	605-h-8.c
0	0	298.5	0.656616	196	601-h-1.cpp	605-h-9.c
0	0	260	0.392308	102	601-h-1.cpp	606-h-1.cpp
0	0	258.5	0.622824	161	601-h-1.cpp	guest-h-1.cpp
0	0	262.5	0.617143	162	601-h-1.cpp	guest-h-2.cpp
0	0	268	0.604478	162	601-h-1.cpp	guest-h-3.cpp
0	0	580.5	0.835487	485	603-h-1.java	605-h-1.c
0	0	557	0.94614	527	603-h-1.java	605-h-10.c
0	0	557	0.94614	527	603-h-1.java	605-h-11.c
0	0	579.5	0.84038	487	603-h-1.java	605-h-2.c
0	0	579.5	0.84038	487	603-h-1.java	605-h-3.c
0	0	579.5	0.84038	487	603-h-1.java	605-h-4.c
0	0	580.5	0.837209	486	603-h-1.java	605-h-5.c
0	0	580.5	0.837209	486	603-h-1.java	605-h-6.c
0	0	580.5	0.837209	486	603-h-1.java	605-h-7.c
